Detection :station S1 :source 7   :T_D   0.627943 :A_D   3.867785 :S -1
Detection :station S2 :source 7   :T_D   0.338819 :A_D   3.871839 :S 1
Detection :station S5 :source 8   :T_D   0.711331 :A_D   0.099371 :S 1
Detection :station S1 :source NIL :T_D   0.376029 :A_D   2.157105 :S -1
Detection :station S4 :source NIL :T_D   0.930517 :A_D   0.335251 :S -1
Detection :station S5 :source NIL :T_D   0.395490 :A_D   1.588025 :S 1
Detection :station S5 :source NIL :T_D   0.115755 :A_D   0.498749 :S -1

Episode 3
Event :id   1 :T_E   0.667257 :L_E   0.065643 :M   2.812336
Detection :station S1 :source 1   :T_D   0.878101 :A_D   2.960767 :S -1
Detection :station S2 :source 1   :T_D   0.692276 :A_D   3.042328 :S 1
Detection :station S2 :source NIL :T_D   0.391563 :A_D   1.011343 :S 1

Episode 4
Event :id   1 :T_E   0.074252 :L_E   0.745973 :M   2.096244
Event :id   2 :T_E   0.187934 :L_E   0.201159 :M   3.998997
Event :id   3 :T_E   0.941794 :L_E   0.541833 :M   2.818401
Event :id   4 :T_E   0.125955 :L_E   0.692802 :M   2.003861
Event :id   5 :T_E   0.579024 :L_E   0.119437 :M   2.519392
Event :id   6 :T_E   0.940261 :L_E   0.147344 :M   2.226595
Event :id   7 :T_E   0.974070 :L_E   0.762625 :M   2.482162
Event :id   8 :T_E   0.089427 :L_E   0.797167 :M   2.218758
Detection :station S4 :source 1   :T_D   0.001235 :A_D  -3.015112 :S 1
Detection :station S5 :source 1   :T_D   0.468191 :A_D  -0.561200 :S 1
Detection :station S1 :source 2   :T_D   0.315453 :A_D   2.628889 :S -1
Detection :station S2 :source 2   :T_D  -0.201616 :A_D   4.360113 :S 1
Detection :station S3 :source 2   :T_D   0.824622 :A_D   1.504674 :S 1
Detection :station S3 :source 3   :T_D   0.846781 :A_D   2.782379 :S -1
Detection :station S4 :source 3   :T_D   0.664138 :A_D  -4.932481 :S 1
Detection :station S3 :source 4   :T_D   0.590697 :A_D   0.515831 :S -1
Detection :station S4 :source 4   :T_D  -0.059932 :A_D  -3.394259 :S 1
Detection :station S1 :source 5   :T_D   0.469085 :A_D   1.564778 :S -1
Detection :station S3 :source 5   :T_D   1.049522 :A_D  -1.344173 :S 1
Detection :station S2 :source 6   :T_D   0.648932 :A_D   1.164309 :S 1
Detection :station S3 :source 6   :T_D   1.068489 :A_D  -0.254991 :S 1
Detection :station S4 :source 7   :T_D   0.944342 :A_D  -2.838709 :S -1
Detection :station S3 :source 8   :T_D   0.326807 :A_D  -0.509887 :S -1
Detection :station S4 :source 8   :T_D  -0.135735 :A_D  -3.647230 :S -1
Detection :station S5 :source 8   :T_D  -0.056071 :A_D   0.339588 :S 1
Detection :station S1 :source NIL :T_D   0.231821 :A_D  -1.051243 :S 1
Detection :station S4 :source NIL :T_D   0.523959 :A_D  -0.506648 :S -1
Detection :station S5 :source NIL :T_D   0.465129 :A_D  -3.133680 :S -1

Episode 5
Event :id   1 :T_E   0.128157 :L_E   0.440263 :M   2.906940
Event :id   2 :T_E   0.587949 :L_E   0.247009 :M   2.316621
Event :id   3 :T_E   0.464401 :L_E   0.916456 :M   2.629686
Event :id   4 :T_E   0.862588 :L_E   0.944963 :M   2.229578
Event :id   5 :T_E   0.800746 :L_E   0.202540 :M   2.266550
Event :id   6 :T_E   0.386906 :L_E   0.049406 :M   2.137869
Event :id   7 :T_E   0.553045 :L_E   0.608103 :M   2.022697
Event :id   8 :T_E   0.342260 :L_E   0.881682 :M   2.362993
Event :id   9 :T_E   0.356477 :L_E   0.999390 :M   2.144245
Event :id  10 :T_E   0.444304 :L_E   0.177285 :M   2.308909
Event :id  11 :T_E   0.377003 :L_E   0.848305 :M   2.134273
Event :id  12 :T_E   0.937658 :L_E   0.596958 :M   2.518003
Detection :station S3 :source 1   :T_D  -0.184116 :A_D   2.729978 :S 1
Detection :station S4 :source 1   :T_D   0.496823 :A_D  -1.182445 :S 1
Detection :station S5 :source 1   :T_D   0.049871 :A_D  -3.919216 :S 1
Detection :station S1 :source 2   :T_D   0.351069 :A_D   1.137091 :S -1
Detection :station S2 :source 2   :T_D   0.777414 :A_D   3.021296 :S 1
Detection :station S3 :source 2   :T_D   0.408199 :A_D   0.010730 :S 1
Detection :station S4 :source 3   :T_D   0.710987 :A_D   0.962885 :S -1
Detection :station S5 :source 3   :T_D   0.551088 :A_D   1.762582 :S 1
Detection :station S1 :source 5   :T_D   0.668232 :A_D   0.734122 :S -1
Detection :station S3 :source 5   :T_D   0.633868 :A_D   0.603375 :S 1
Detection :station S1 :source 6   :T_D   0.431828 :A_D   1.649052 :S -1
Detection :station S2 :source 6   :T_D   0.737103 :A_D   1.467341 :S 1
Detection :station S3 :source 7   :T_D   0.721885 :A_D   2.321146 :S -1
Detection :station S4 :source 7   :T_D   0.255095 :A_D  -2.882528 :S 1
Detection :station S5 :source 7   :T_D   0.534051 :A_D  -3.058163 :S 1
Detection :station S4 :source 8   :T_D   0.482256 :A_D  -5.306113 :S -1
Detection :station S4 :source 9   :T_D   0.127135 :A_D  -6.325020 :S -1
Detection :station S5 :source 9   :T_D   0.240474 :A_D   0.729139 :S 1
Detection :station S4 :source 11  :T_D   0.076081 :A_D  -3.643080 :S -1
Detection :station S5 :source 11  :T_D   0.459670 :A_D   0.379404 :S 1
Detection :station S2 :source 12  :T_D   1.204027 :A_D   0.986583 :S -1
Detection :station S3 :source 12  :T_D   0.812040 :A_D   2.329523 :S -1
Detection :station S4 :source 12  :T_D   0.974870 :A_D  -2.356728 :S 1
Detection :station S1 :source NIL :T_D   0.316153 :A_D  -0.202110 :S 1
Detection :station S4 :source NIL :T_D   0.807454 :A_D  -0.120018 :S -1
Detection :station S4 :source NIL :T_D   0.631840 :A_D   0.179096 :S 1
Detection :station S4 :source NIL :T_D   0.891304 :A_D  -0.966390 :S -1
Detection :station S5 :source NIL :T_D   0.060276 :A_D   0.467776 :S 1

Episode 6
Event :id   1 :T_E   0.032488 :L_E   0.151274 :M   2.597347
Event :id   2 :T_E   0.285267 :L_E   0.322305 :M   2.356476
Event :id   3 :T_E   0.434883 :L_E   0.385325 :M   2.235181
Event :id   4 :T_E   0.443104 :L_E   0.782400 :M   2.445082
Event :id   5 :T_E   0.559894 :L_E   0.115165 :M   2.611695
Event :id   6 :T_E   0.141090 :L_E   0.930941 :M   2.121835
Event :id   7 :T_E   0.428633 :L_E   0.684737 :M   2.300949
Event :id   8 :T_E   0.937395 :L_E   0.146273 :M   2.696173
Event :id   9 :T_E   0.540169 :L_E   0.258340 :M   2.231677
Event :id  10 :T_E   0.904611 :L_E   0.756034 :M   3.567329
Event :id  11 :T_E   0.687363 :L_E   0.394901 :M   3.123327
Event :id  12 :T_E   0.580665 :L_E   0.825020 :M   2.558593
Event :id  13 :T_E   0.448527 :L_E   0.928377 :M   2.516238
Event :id  14 :T_E   0.341489 :L_E   0.507163 :M   3.926621
Event :id  15 :T_E   0.343400 :L_E   0.457709 :M   2.033195
Event :id  16 :T_E   0.138050 :L_E   0.020354 :M   2.239533
Detection :station S2 :source 1   :T_D  -0.061456 :A_D   1.568170 :S 1
Detection :station S1 :source 2   :T_D  -0.049028 :A_D  -0.443356 :S -1
Detection :station S2 :source 2   :T_D   0.159298 :A_D   4.154992 :S -1
Detection :station S3 :source 2   :T_D   0.094634 :A_D   1.975577 :S 1
Detection :station S4 :source 2   :T_D   0.176645 :A_D  -4.441638 :S 1
Detection :station S3 :source 3   :T_D   0.229815 :A_D   1.249728 :S 1
Detection :station S4 :source 3   :T_D   0.107621 :A_D  -4.163231 :S 1
Detection :station S4 :source 4   :T_D   0.393226 :A_D   0.654521 :S -1
Detection :station S1 :source 5   :T_D   0.018306 :A_D   2.055935 :S -1
Detection :station S2 :source 5   :T_D   0.604615 :A_D   2.590250 :S 1
Detection :station S4 :source 6   :T_D   0.245512 :A_D  -4.437304 :S -1
Detection :station S5 :source 6   :T_D   0.155512 :A_D   1.353419 :S 1
Detection :station S2 :source 7   :T_D   0.183158 :A_D   0.332502 :S -1
Detection :station S4 :source 7   :T_D   0.149556 :A_D  -5.928539 :S 1
Detection :station S1 :source 8   :T_D   0.884601 :A_D   1.207824 :S -1
Detection :station S2 :source 8   :T_D   1.161948 :A_D   2.695652 :S 1
Detection :station S1 :source 9   :T_D   0.642487 :A_D   0.366936 :S -1
Detection :station S2 :source 9   :T_D   0.340519 :A_D   3.522893 :S -1
Detection :station S2 :source 10  :T_D   1.010806 :A_D  -0.111117 :S -1
Detection :station S3 :source 10  :T_D   0.734576 :A_D   1.699516 :S -1
Detection :station S4 :source 10  :T_D   0.812578 :A_D   2.321542 :S -1
Detection :station S2 :source 11  :T_D   0.464099 :A_D   3.503063 :S -1
Detection :station S3 :source 11  :T_D   0.798447 :A_D   1.561353 :S 1
Detection :station S3 :source 12  :T_D   0.279092 :A_D   0.245962 :S -1
Detection :station S4 :source 12  :T_D   0.752095 :A_D  -3.102326 :S -1
Detection :station S5 :source 12  :T_D   0.503408 :A_D   2.046318 :S 1
Detection :station S4 :source 13  :T_D   0.615661 :A_D  -0.925987 :S -1
Detection :station S5 :source 13  :T_D   0.607194 :A_D   0.890135 :S 1
Detection :station S2 :source 14  :T_D   0.396107 :A_D   3.000443 :S -1
Detection :station S3 :source 14  :T_D   0.609490 :A_D   4.055345 :S -1
Detection :station S4 :source 14  :T_D   0.339589 :A_D  -4.640011 :S 1
Detection :station S3 :source 15  :T_D  -0.450601 :A_D   2.163670 :S 1
Detection :station S1 :source 16  :T_D   0.526372 :A_D   2.337096 :S -1
Detection :station S2 :source 16  :T_D   0.133713 :A_D  -0.001434 :S 1
Detection :station S1 :source NIL :T_D   0.087183 :A_D   0.339599 :S -1
Detection :station S3 :source NIL :T_D   0.937363 :A_D  -0.510007 :S -1
Detection :station S4 :source NIL :T_D   0.751605 :A_D  -1.007105 :S -1

Episode 7
Event :id   1 :T_E   0.234255 :L_E   0.346073 :M   2.204910
Event :id   2 :T_E   0.327194 :L_E   0.832453 :M   3.250589
Event :id   3 :T_E   0.464790 :L_E   0.224573 :M   2.262013
Event :id   4 :T_E   0.401855 :L_E   0.333485 :M   2.354353
Event :id   5 :T_E   0.407751 :L_E   0.844159 :M   2.040623
Event :id   6 :T_E   0.933430 :L_E   0.532133 :M   2.020976
Event :id   7 :T_E   0.867066 :L_E   0.187450 :M   2.627431
Detection :station S3 :source 1   :T_D   0.220635 :A_D   1.545875 :S 1
Detection :station S4 :source 1   :T_D   0.205805 :A_D  -7.196310 :S 1
Detection :station S2 :source 2   :T_D   0.797813 :A_D   0.876225 :S -1
Detection :station S4 :source 2   :T_D   0.202914 :A_D  -5.751350 :S -1
Detection :station S5 :source 2   :T_D   0.445886 :A_D   1.454380 :S 1
Detection :station S2 :source 3   :T_D   0.695172 :A_D   2.339609 :S 1
Detection :station S3 :source 3   :T_D   0.399239 :A_D   0.515166 :S 1
Detection :station S2 :source 4   :T_D  -0.298603 :A_D   1.732147 :S -1
Detection :station S4 :source 5   :T_D   0.722931 :A_D  -5.489993 :S -1
Detection :station S5 :source 5   :T_D   0.471789 :A_D  -0.431073 :S 1
Detection :station S3 :source 6   :T_D   0.548504 :A_D   2.628149 :S -1
Detection :station S4 :source 6   :T_D   0.797007 :A_D   0.895799 :S 1
Detection :station S1 :source 7   :T_D   0.655940 :A_D   1.508713 :S -1
Detection :station S2 :source 7   :T_D   0.533435 :A_D   3.797264 :S 1
Detection :station S1 :source NIL :T_D   0.302452 :A_D  -1.190254 :S 1
Detection :station S4 :source NIL :T_D   0.748605 :A_D  -0.816648 :S -1
Detection :station S5 :source NIL :T_D   0.974673 :A_D   0.829137 :S 1

Episode 8
Event :id   1 :T_E   0.509888 :L_E   0.414347 :M   2.412229
Event :id   2 :T_E   0.822774 :L_E   0.987537 :M   2.526283
Event :id   3 :T_E   0.342001 :L_E   0.659401 :M   2.512989
Event :id   4 :T_E   0.855403 :L_E   0.402457 :M   2.787787
Event :id   5 :T_E   0.501111 :L_E   0.117650 :M   2.499063
Event :id   6 :T_E   0.004439 :L_E   0.324889 :M   2.089904
Event :id   7 :T_E   0.686065 :L_E   0.760824 :M   2.201216
Event :id   8 :T_E   0.573858 :L_E   0.105983 :M   2.063539
Event :id   9 :T_E   0.526089 :L_E   0.229481 :M   2.280458
Event :id  10 :T_E   0.523463 :L_E   0.718035 :M   2.515893
Event :id  11 :T_E   0.648243 :L_E   0.459154 :M   2.058643
Event :id  12 :T_E   0.345291 :L_E   0.035298 :M   2.219185
Event :id  13 :T_E   0.462811 :L_E   0.106447 :M   2.182146
Event :id  14 :T_E   0.748723 :L_E   0.752003 :M   2.030674
Detection :station S2 :source 1   :T_D   0.489208 :A_D   2.110505 :S -1
Detection :station S3 :source 1   :T_D   0.192050 :A_D   1.350353 :S 1
Detection :station S4 :source 2   :T_D   0.973366 :A_D  -7.114503 :S -1
Detection :station S5 :source 2   :T_D   0.861069 :A_D   2.293393 :S 1
Detection :station S3 :source 3   :T_D   0.188639 :A_D   0.698832 :S -1
Detection :station S4 :source 3   :T_D  -0.051086 :A_D  -2.709774 :S 1
Detection :station S5 :source 3   :T_D   0.239922 :A_D  -0.795227 :S 1
Detection :station S3 :source 4   :T_D   0.817968 :A_D   2.820269 :S 1
Detection :station S4 :source 4   :T_D   0.263765 :A_D  -6.002951 :S 1
Detection :station S2 :source 5   :T_D   0.471689 :A_D   2.782252 :S 1
Detection :station S2 :source 6   :T_D  -0.237008 :A_D   3.389324 :S -1
Detection :station S3 :source 6   :T_D  -0.029154 :A_D   0.955679 :S 1
Detection :station S3 :source 7   :T_D   0.726299 :A_D   0.099450 :S -1
Detection :station S4 :source 7   :T_D   1.111758 :A_D  -3.837440 :S -1
Detection :station S1 :source 8   :T_D   0.337116 :A_D   2.013884 :S -1
Detection :station S2 :source 8   :T_D   0.572875 :A_D   2.022818 :S 1
Detection :station S2 :source 9   :T_D   0.370007 :A_D   4.519463 :S 1
Detection :station S2 :source 10  :T_D   0.499984 :A_D   0.902727 :S -1
Detection :station S4 :source 10  :T_D   0.342456 :A_D  -6.303168 :S 1
Detection :station S3 :source 11  :T_D   0.928668 :A_D   2.224267 :S 1
Detection :station S4 :source 11  :T_D   0.423266 :A_D  -2.933504 :S 1
Detection :station S1 :source 12  :T_D   0.881774 :A_D   3.014598 :S -1
Detection :station S2 :source 12  :T_D   0.479465 :A_D   3.315152 :S 1
Detection :station S1 :source 13  :T_D   0.131314 :A_D   1.658652 :S -1
Detection :station S2 :source 14  :T_D   0.956117 :A_D  -0.746811 :S -1
Detection :station S4 :source 14  :T_D   0.240000 :A_D   6.053824 :S -1
Detection :station S2 :source NIL :T_D   0.134429 :A_D   1.807702 :S -1

Episode 9
Event :id   1 :T_E   0.389408 :L_E   0.899464 :M   3.701612
Event :id   2 :T_E   0.384261 :L_E   0.471259 :M   2.506717
Event :id   3 :T_E   0.234088 :L_E   0.382703 :M   2.077190
Event :id   4 :T_E   0.426517 :L_E   0.841932 :M   2.124246
Event :id   5 :T_E   0.549075 :L_E   0.167836 :M   2.383723
Event :id   6 :T_E   0.957249 :L_E   0.615435 :M   2.855079
Event :id   7 :T_E   0.415716 :L_E   0.693693 :M   2.272978
Event :id   8 :T_E   0.917212 :L_E   0.532090 :M   3.466980
Event :id   9 :T_E   0.945569 :L_E   0.045860 :M   2.501127
Event :id  10 :T_E   0.296266 :L_E   0.483101 :M   2.530868
Detection :station S4 :source 1   :T_D   0.726656 :A_D  -5.593342 :S -1
Detection :station S5 :source 1   :T_D   0.262138 :A_D   1.935787 :S 1
Detection :station S2 :source 2   :T_D   0.972358 :A_D   1.818073 :S -1
Detection :station S3 :source 2   :T_D   0.315444 :A_D   3.336772 :S 1
Detection :station S4 :source 2   :T_D   0.419436 :A_D  -6.209550 :S 1
Detection :station S1 :source 3   :T_D   0.106034 :A_D  -1.360984 :S -1
Detection :station S2 :source 3   :T_D  -0.051282 :A_D   1.518186 :S -1
Detection :station S3 :source 3   :T_D   0.062990 :A_D   0.886690 :S 1
Detection :station S5 :source 4   :T_D   0.219709 :A_D   1.050596 :S 1
Detection :station S1 :source 5   :T_D   0.903547 :A_D   1.451614 :S -1
Detection :station S2 :source 5   :T_D   0.467143 :A_D   3.380782 :S 1
Detection :station S2 :source 6   :T_D   0.939684 :A_D   1.476539 :S -1
Detection :station S3 :source 6   :T_D   1.119079 :A_D   1.187911 :S -1
Detection :station S4 :source 6   :T_D   0.789165 :A_D  -5.208119 :S 1
Detection :station S5 :source 6   :T_D   0.946508 :A_D  -0.898338 :S 1
Detection :station S3 :source 7   :T_D   0.142034 :A_D   1.293387 :S -1
Detection :station S4 :source 7   :T_D   0.344604 :A_D  -6.719454 :S 1
Detection :station S5 :source 7   :T_D   1.005921 :A_D  -1.649723 :S 1
Detection :station S3 :source 8   :T_D   1.002342 :A_D   3.253982 :S -1
Detection :station S4 :source 8   :T_D   0.949720 :A_D  -3.220611 :S 1
Detection :station S1 :source 9   :T_D   0.595512 :A_D   2.755332 :S -1
Detection :station S3 :source 10  :T_D   0.481847 :A_D   2.360760 :S 1
Detection :station S4 :source 10  :T_D   0.338210 :A_D  -4.523388 :S 1
Detection :station S1 :source NIL :T_D   0.845841 :A_D  -0.916969 :S 1
Detection :station S2 :source NIL :T_D   0.144196 :A_D   1.144394 :S -1
Detection :station S2 :source NIL :T_D   0.439248 :A_D   1.050319 :S 1
Detection :station S5 :source NIL :T_D   0.431584 :A_D   1.130507 :S -1
Detection :station S5 :source NIL :T_D   0.341638 :A_D  -6.561314 :S 1
Detection :station S5 :source NIL :T_D   0.127229 :A_D  -1.275387 :S 1

Episode 10
Event :id   1 :T_E   0.151727 :L_E   0.184990 :M   2.204741
Event :id   2 :T_E   0.099355 :L_E   0.028594 :M   2.340523
Event :id   3 :T_E   0.696435 :L_E   0.168824 :M   3.208297
Event :id   4 :T_E   0.642609 :L_E   0.004675 :M   2.296477
Event :id   5 :T_E   0.722075 :L_E   0.850336 :M   2.575745
Event :id   6 :T_E   0.326969 :L_E   0.443349 :M   3.002643
Event :id   7 :T_E   0.100808 :L_E   0.501041 :M   2.052728
Event :id   8 :T_E   0.380191 :L_E   0.262373 :M   2.183129
Event :id   9 :T_E   0.915288 :L_E   0.667924 :M   3.360223
Event :id  10 :T_E   0.407249 :L_E   0.038483 :M   2.237271
Event :id  11 :T_E   0.894886 :L_E   0.592624 :M   3.304157
Detection :station S1 :source 1   :T_D  -0.208686 :A_D   1.534018 :S -1
Detection :station S1 :source 2   :T_D   0.117230 :A_D   2.846425 :S -1
Detection :station S1 :source 3   :T_D   0.822250 :A_D   2.120893 :S -1
Detection :station S2 :source 3   :T_D   0.681830 :A_D   4.850149 :S 1
Detection :station S1 :source 4   :T_D   0.876259 :A_D   3.205445 :S -1
Detection :station S2 :source 4   :T_D   0.726029 :A_D   2.697850 :S 1
Detection :station S3 :source 5   :T_D   0.795526 :A_D  -1.065303 :S -1
Detection :station S4 :source 5   :T_D   0.884886 :A_D  -0.003751 :S -1
Detection :station S5 :source 5   :T_D   0.535854 :A_D   0.318427 :S 1
Detection :station S2 :source 6   :T_D   0.382100 :A_D   3.228659 :S -1
Detection :station S3 :source 6   :T_D   0.439976 :A_D   3.043636 :S 1
Detection :station S4 :source 6   :T_D   0.467733 :A_D   1.592987 :S 1
Detection :station S3 :source 7   :T_D   0.184065 :A_D   2.215831 :S -1
Detection :station S4 :source 7   :T_D  -0.079258 :A_D  -2.580581 :S 1
Detection :station S2 :source 8   :T_D   0.305498 :A_D   3.946635 :S -1
Detection :station S3 :source 9   :T_D   1.036381 :A_D   2.565896 :S -1
Detection :station S4 :source 9   :T_D   1.038641 :A_D  -1.636176 :S 1
Detection :station S1 :source 10  :T_D   0.065867 :A_D   2.945785 :S -1
Detection :station S2 :source 11  :T_D   0.634556 :A_D   1.037704 :S -1
Detection :station S3 :source 11  :T_D   1.043455 :A_D   2.710466 :S -1
Detection :station S4 :source 11  :T_D   0.945096 :A_D  -8.095884 :S 1
Detection :station S5 :source 11  :T_D   1.069739 :A_D  -0.110119 :S 1
Detection :station S1 :source NIL :T_D   0.168784 :A_D  -1.106317 :S -1
Detection :station S1 :source NIL :T_D   0.725646 :A_D   0.474817 :S -1
Detection :station S1 :source NIL :T_D   0.813233 :A_D   0.063446 :S 1
Detection :station S3 :source NIL :T_D   0.519334 :A_D  -0.689460 :S 1
Detection :station S5 :source NIL :T_D   0.178255 :A_D   0.632886 :S 1
Detection :station S5 :source NIL :T_D   0.659941 :A_D  -2.356226 :S 1

Episode 11
Event :id   1 :T_E   0.536376 :L_E   0.010852 :M   2.384877
Event :id   2 :T_E   0.494385 :L_E   0.229582 :M   2.042868
Event :id   3 :T_E   0.998777 :L_E   0.924097 :M   2.253668
Event :id   4 :T_E   0.889184 :L_E   0.607709 :M   4.531167
Event :id   5 :T_E   0.510152 :L_E   0.432733 :M   2.154028
Event :id   6 :T_E   0.087132 :L_E   0.231941 :M   2.384120
Event :id   7 :T_E   0.165853 :L_E   0.417395 :M   2.019755
Detection :station S1 :source 1   :T_D   0.893012 :A_D   2.746075 :S -1
Detection :station S2 :source 1   :T_D   0.350854 :A_D   1.725865 :S 1
Detection :station S2 :source 2   :T_D   0.592580 :A_D   3.191835 :S 1
Detection :station S4 :source 3   :T_D   1.213428 :A_D  -3.008613 :S -1
Detection :station S5 :source 3   :T_D   1.156681 :A_D   2.311831 :S 1
Detection :station S3 :source 4   :T_D   1.095906 :A_D   4.709332 :S -1
Detection :station S4 :source 4   :T_D   0.724591 :A_D   1.958503 :S 1
Detection :station S5 :source 4   :T_D   0.679268 :A_D   1.206000 :S 1
Detection :station S2 :source 5   :T_D   0.147430 :A_D   1.797452 :S -1
Detection :station S3 :source 5   :T_D   0.568334 :A_D   1.888954 :S 1
Detection :station S1 :source 6   :T_D   0.295266 :A_D   0.551540 :S -1
Detection :station S2 :source 6   :T_D   0.329443 :A_D   4.330235 :S 1
Detection :station S2 :source 7   :T_D   0.343873 :A_D   1.758896 :S -1
Detection :station S3 :source 7   :T_D  -0.060397 :A_D   1.951891 :S 1
Detection :station S4 :source 7   :T_D   0.186900 :A_D  -6.091660 :S 1
Detection :station S3 :source NIL :T_D   0.936569 :A_D  -1.225516 :S -1
Detection :station S5 :source NIL :T_D   0.498029 :A_D   0.190620 :S 1

Episode 12
Event :id   1 :T_E   0.456122 :L_E   0.982903 :M   3.262648
Event :id   2 :T_E   0.144213 :L_E   0.586025 :M   2.086513
Event :id   3 :T_E   0.643464 :L_E   0.251028 :M   2.618273
Event :id   4 :T_E   0.086334 :L_E   0.266957 :M   2.022868
Event :id   5 :T_E   0.587261 :L_E   0.787746 :M   2.958380
Detection :station S4 :source 1   :T_D   0.630357 :A_D  -5.630051 :S -1
Detection :station S5 :source 1   :T_D  -0.144296 :A_D   3.738236 :S 1
Detection :station S3 :source 2   :T_D   0.332321 :A_D   1.693456 :S -1
Detection :station S4 :source 2   :T_D   0.523965 :A_D  -0.027257 :S 1
Detection :station S1 :source 3   :T_D   0.450136 :A_D   0.411135 :S -1
Detection :station S2 :source 3   :T_D   0.607246 :A_D   4.024123 :S -1
Detection :station S3 :source 3   :T_D   0.423996 :A_D   1.079896 :S 1
Detection :station S2 :source 4   :T_D   0.038176 :A_D   4.309117 :S -1
Detection :station S3 :source 5   :T_D   0.728532 :A_D   0.839205 :S -1
Detection :station S4 :source 5   :T_D   0.821772 :A_D  -4.993626 :S -1
Detection :station S5 :source 5   :T_D   0.734835 :A_D   0.241125 :S 1
Detection :station S1 :source NIL :T_D   0.457922 :A_D  -1.027726 :S 1
Detection :station S1 :source NIL :T_D   0.831863 :A_D   0.635711 :S 1
Detection :station S1 :source NIL :T_D   0.426591 :A_D  -1.012628 :S 1

Episode 13
Event :id   1 :T_E   0.017560 :L_E   0.090858 :M   2.113508
Event :id   2 :T_E   0.371824 :L_E   0.731112 :M   3.315512
Event :id   3 :T_E   0.012363 :L_E   0.231597 :M   2.012789
Event :id   4 :T_E   0.508304 :L_E   0.252729 :M   3.111977
Event :id   5 :T_E   0.253466 :L_E   0.601872 :M   3.042997
Event :id   6 :T_E   0.700162 :L_E   0.457155 :M   2.180726
Event :id   7 :T_E   0.868178 :L_E   0.953379 :M   2.040692
Event :id   8 :T_E   0.066457 :L_E   0.510375 :M   2.334246
Event :id   9 :T_E   0.225840 :L_E   0.333624 :M   2.338263
Event :id  10 :T_E   0.175229 :L_E   0.162063 :M   3.504000
Event :id  11 :T_E   0.513078 :L_E   0.223215 :M   3.868787
Event :id  12 :T_E   0.043156 :L_E   0.333070 :M   2.011676
Detection :station S2 :source 1   :T_D   0.044337 :A_D   1.653046 :S 1
Detection :station S3 :source 2   :T_D   0.449894 :A_D   1.035296 :S -1
Detection :station S4 :source 2   :T_D   0.116621 :A_D   0.880976 :S 1
Detection :station S1 :source 4   :T_D   0.505856 :A_D   1.359673 :S -1
Detection :station S2 :source 4   :T_D   0.774198 :A_D   4.518386 :S -1
Detection :station S3 :source 4   :T_D   0.500299 :A_D   0.129774 :S 1
Detection :station S3 :source 5   :T_D  -0.335773 :A_D   1.655688 :S -1
Detection :station S4 :source 5   :T_D   0.174879 :A_D  -3.554239 :S 1
Detection :station S2 :source 6   :T_D   0.397517 :A_D   1.433416 :S -1
Detection :station S3 :source 6   :T_D   0.732770 :A_D   2.005438 :S 1
Detection :station S4 :source 6   :T_D   0.658226 :A_D  -4.679745 :S 1
Detection :station S2 :source 8   :T_D  -0.331929 :A_D   1.388273 :S -1
